order_date,product_id,predicted_demand
2018-05-31,31e085df58ad2bb752bfbabd1972197c,1.7998445
2018-05-31,31fd02b02c33827cbde22902cf80338c,2.6741738
2018-05-31,3225c54bb2785c33f49f50398fcdb88c,1.9964421
2018-05-31,32442bee23baee10041f5a964cfcbd15,1.0828695
2018-05-31,3258acb04d37e2f91f76c9250f3b80a0,2.9706774
2018-05-31,32bb152336c896d906a6344cdbe1993c,3.141263
2018-05-31,330144665b875c2b4555f88d9f4ed7c1,1.6489238
2018-05-31,332842d24e84234cd91299a225de76ab,4.028076
2018-05-31,333789d98505fa09e6e270b62360996e,2.4067595
2018-05-31,334995514673fb6bae67885458b52984,1.5218105
2018-05-31,3350d0f553c213f918a89ce65d269417,0.59997636
2018-05-31,3354a4e684f5e7199f9407db70ccd92b,43.402275
2018-05-31,3362ea39c2b9a88dc82f2cd6f6838bcc,0.7522546
2018-05-31,337a76815f8f765a51535e787101c8fa,0.93649304
2018-05-31,33f17ed3c6906f7a7ae17a0843536db4,4.0291357
2018-05-31,33fca9d59532dd4c191217a979346ab9,2.646462
2018-05-31,34194988e78bc60417003c8a235b8083,0.97079307
2018-05-31,3439529926df110506c6752e8f16d358,1.6973537
2018-05-31,349ce46a0e2e20054aa9d80c48af8816,33.554848
2018-05-31,34c8873cadb5465f46b7a20b6eb0215b,5.276876
2018-05-31,34d25803f90d0109da75922858aa8aec,1.2505133
2018-05-31,34eb0685663d60e57a9ca086c8e33423,0.99167097
2018-05-31,353356a910b2a42aa75a888a5d348997,1.7035522
2018-05-31,35537536ed2b4c561b4018bf3abf54e0,4.6963387
2018-05-31,356260965b761056864ff939baeb4b22,1.0178475
